"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"The  Delhi results are disappointing for @INCIndia but there are consolations: the BJP’s divisive politics has been… https://t.co/iJtoMPFNPj",FALSE,14988,NA,2020-02-11 14:30:50,TRUE,NA,"1227238566981324802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1539,FALSE,FALSE,NA,NA
"My question in Parliament today on the plight of our fishermen (61% of whom live below the overtly line) in the fac… https://t.co/swKzci6z6j",FALSE,753,NA,2020-02-11 14:26:02,TRUE,NA,"1227237362960199681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",88,FALSE,FALSE,NA,NA
"Our version of ""Hotel California"", with due apologies to the Eagles:

""Goodnight"", said the Constitution,
""We are p… https://t.co/gUYvL8A3zR",FALSE,3535,NA,2020-02-10 18:16:19,TRUE,NA,"1226932923942617089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",525,FALSE,FALSE,NA,NA
"RT @FoundationPK: ""I mean it's an extraordinary situation today that the unemployment of graduates aged between 20 and 24 in India is 64 pe…",FALSE,0,NA,2020-02-10 14:56:20,FALSE,NA,"1226882600402223104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",59,TRUE,FALSE,NA,NA
"Apologies. That should have been “jobs that don’t require an engineering degree”. Which is what I said, as the vide… https://t.co/1pIWbVJRbu",FALSE,1212,NA,2020-02-10 11:59:27,TRUE,NA,"1226838084844605440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",188,FALSE,FALSE,NA,NA
"My question in the LokSabha this morning on what <U+2066>@AICTE_INDIA<U+2069> is doing to prepare technical students for employme… https://t.co/3eSJlthbpz",FALSE,3370,NA,2020-02-10 09:17:13,TRUE,NA,"1226797255652343808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",714,FALSE,FALSE,NA,NA
"RT @sundeepbhutoria: It’s always full house with @ShashiTharoor  when ever @FoundationPK do anything with him in any city from @authorafter…",FALSE,0,NA,2020-02-10 09:12:02,FALSE,NA,"1226795953241251840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",30,TRUE,FALSE,NA,NA
"RT @FoundationPK: Sharing a small glimpse of the launch of Dr. @ShashiTharoor’s book “The New World Disorder and The Indian Imperative” in…",FALSE,0,NA,2020-02-10 09:11:57,FALSE,NA,"1226795931774750720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",15,TRUE,FALSE,NA,NA
"As M.P. for Thiruvananthapuram, whose Ayurveda College goes back to 1889, this is why I objected to the Govt’s bill… https://t.co/cM0zNFx4bs",FALSE,705,NA,2020-02-10 09:11:41,TRUE,NA,"1226795866494685185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",104,FALSE,FALSE,NA,NA
"Began the week in Parliament with the first meeting since 2001 of the General Purposes Committee. We discussed a ho… https://t.co/Mvsg7ZbVj6",FALSE,627,NA,2020-02-10 05:17:39,TRUE,NA,"1226736968035233792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",72,FALSE,FALSE,NA,NA
"RT @stylistanu: It is unfortunate to see that a ""condolence message"" can create such a kerfuffle. 
To respect the dead, is part of our hind…",FALSE,0,NA,2020-02-10 04:04:12,FALSE,NA,"1226718482525347842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",26,TRUE,FALSE,NA,NA
"Crowded book signing at the Rupa bookstore at the #KolkataBookFair2020. Lovely to see the enthusiasm of so many rea… https://t.co/GtZAVx86hW",FALSE,917,NA,2020-02-09 18:03:32,TRUE,NA,"1226567322510323712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",96,FALSE,FALSE,NA,NA
"RT @Inshal07: India's Major Role In New World Order - NDTV based on their recent book @samirsaran &amp; Dr. @ShashiTharoor at @ndtv described t…",FALSE,0,NA,2020-02-09 17:41:47,FALSE,NA,"1226561846540300289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",20,TRUE,FALSE,NA,NA
"RT @ANI: Suresh Bhaiyyaji Joshi, Rashtriya Swayamsevak Sangh (RSS) general secretary in Goa: Hindu community does not mean Bharatiya Janata…",FALSE,0,NA,2020-02-09 17:41:09,FALSE,NA,"1226561688591192064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",2306,TRUE,FALSE,NA,NA
"RT @INCIndia: The moral urgency of creating a positive &amp; constructive alternative paradigm could not possibly be greater: Dr. @ShashiTharoo…",FALSE,0,NA,2020-02-09 17:16:18,FALSE,NA,"1226555433176858626",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",355,TRUE,FALSE,NA,NA
"RT @katie_abraham: President Lincoln was once criticized for his attitude toward his enemies. ""Why do you try to make friends of them?"" ask…",FALSE,0,NA,2020-02-09 17:03:40,FALSE,NA,"1226552255677005825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",101,TRUE,FALSE,NA,NA
"RT @JayasreeVijayan: The picture was clicked by amateur photographer@Aniltprabhakar who was in the area to take a safari w/ his friends. He…",FALSE,0,NA,2020-02-09 16:33:22,FALSE,NA,"1226544628431671297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",68,TRUE,FALSE,NA,NA
"@wasimabrar Spoke there twice yesterday. Now back in Delhi for Parliament",FALSE,150,"wasimabrar",2020-02-09 16:12:07,FALSE,"1226431189897990151","1226539280773742593","94129567","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",3,FALSE,FALSE,NA,NA
"@Soumya_Ray Not sure yet. My attitude is that i should try it because i might be worse off without it, given the AQI in the places i am in.",FALSE,15,"Soumya_Ray",2020-02-09 16:05:07,FALSE,"1226423502355304454","1226537520629895169","38682896","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",1,FALSE,FALSE,NA,NA
"RT @IndiaNostalgic: @ShashiTharoor @3threewomen https://t.co/ncOtehOUiV please RT sir",FALSE,0,NA,2020-02-09 16:01:49,FALSE,NA,"1226536691415928833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",33,TRUE,FALSE,NA,NA
"Saddened by the passing of Kerala’s veteran RSS pracharak P Parameswaran. As founder-Director of Bharatheeya Vichar… https://t.co/2Svuk08Q8Q",FALSE,7017,NA,2020-02-09 12:27:01,TRUE,NA,"1226482635469467649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",694,FALSE,FALSE,NA,NA
"RT @HarmonickaMaini: Sangfroid MP-Penman @ShashiTharoor handles ‘BRICKBAT’ well with dignity..Does that mean he should be at the receiving…",FALSE,0,NA,2020-02-09 09:03:20,FALSE,NA,"1226431373684043777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",18,TRUE,FALSE,NA,NA
"Wonderful to see Isheeta Ganguly at Jorasanko checking out locales for her upcoming film on Tagore &amp; Kadambari… https://t.co/o3Rio2qOl1",FALSE,591,"ShashiTharoor",2020-02-09 08:21:26,TRUE,"1226418553324048390","1226420829790949377","24705126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",54,FALSE,FALSE,NA,NA
"Spent Sunday morning visiting Gurudev RabindranathTagore’s ancestral home, Jorasanko. A beautifully preserved monum… https://t.co/rDu3dVldnO",FALSE,3075,NA,2020-02-09 08:12:23,TRUE,NA,"1226418553324048390",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",238,FALSE,FALSE,NA,NA
"<U+091C><U+093E><U+0924><U+093F>-<U+091C><U+093E><U+0924><U+093F> <U+092E><U+0947><U+0902> <U+091C><U+093E><U+0924><U+093F> <U+0939><U+0948><U+0902>,

<U+091C><U+094B> <U+0915><U+0947><U+0924><U+0928> <U+0915><U+0947> <U+092A><U+093E><U+0924>,

<U+0930><U+0948><U+0926><U+093E><U+0938> <U+092E><U+0928><U+0941><U+0937> <U+0928><U+093E> <U+091C><U+0941><U+0921><U+093C> <U+0938><U+0915><U+0947>,

<U+091C><U+092C> <U+0924><U+0915> <U+091C><U+093E><U+0924><U+093F> <U+0928> <U+091C><U+093E><U+0924>. https://t.co/LqDhcAhGkE",FALSE,1837,NA,2020-02-09 05:46:39,FALSE,NA,"1226381879466610691",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",232,FALSE,FALSE,NA,NA
"@SaptarshiChak20 @litfestkol @kolkataboimela Shesh hoye gachhe",FALSE,143,"SaptarshiChak20",2020-02-08 18:52:08,FALSE,"1226145225178923009","1226217163750440960","984688777116307456","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",7,FALSE,FALSE,NA,NA
"RT @DhillonVijay: Any Guess? <U+0001F60A>
UN <U+0938><U+0947> <U+0938><U+0902><U+0938><U+0926> <U+0924><U+0915> <U+091C><U+093E><U+0924><U+0947> <U+092A><U+0902><U+0925> <U+092A><U+0922><U+093C><U+0947> <U+0939><U+0948><U+0902>
<U+0907><U+0938> <U+091A><U+0936><U+094D><U+092E><U+0947> <U+0928><U+0947> <U+091C><U+093E><U+0928><U+0947> <U+0915><U+093F><U+0924><U+0928><U+0947> <U+0917><U+094D><U+0930><U+0902><U+0925> <U+092A><U+0922><U+093C><U+0947> <U+0939><U+0948><U+0902>
<U+0926><U+0941><U+0928><U+093F><U+092F><U+093E> <U+092D><U+0930> <U+0915><U+093E> <U+0907><U+0938><U+092E><U+0947><U+0902> <U+091C><U+094B><U+0916><U+093E>-<U+0932><U+0947><U+0916><U+093E> <U+0939><U+0948>
<U+0907><U+0938> <U+091A><U+0936><U+094D>…",FALSE,0,NA,2020-02-08 18:44:48,FALSE,NA,"1226215319368155137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",48,TRUE,FALSE,NA,NA
"RT @rejitweets: https://t.co/LrIEmpud36 @mbifl2020 <U+0D0E><U+0D28><U+0D4D><U+0D31><U+0D46> <U+0D05><U+0D2D><U+0D3F><U+0D2A><U+0D4D><U+0D30><U+0D3E><U+0D2F><U+0D02>",FALSE,0,NA,2020-02-08 14:52:56,FALSE,NA,"1226156965807587329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",13,TRUE,FALSE,NA,NA
"Sign of the times: Kannada actor Chetan(@ChetanAhimsa) &amp;activist Megha's socially-conscious wedding. The couple gav… https://t.co/hYE4J1xuzk",FALSE,2004,NA,2020-02-08 14:40:40,TRUE,NA,"1226153881052168195",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",333,FALSE,FALSE,NA,NA
"Good of @AipcKerala to issue this ""public awareness"" video on #Coronavirus. That's precisely what @ProfCong can do… https://t.co/h4G8fKNxMk",FALSE,259,NA,2020-02-08 14:37:04,TRUE,NA,"1226152974499508226",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",55,FALSE,FALSE,NA,NA
"The video of my @FoundationPK event in Kolkata this morning on #TheNewWorldDisorder (with former @ttindia Editor Su… https://t.co/BLQSzYdIBP",FALSE,292,NA,2020-02-08 14:11:10,TRUE,NA,"1226146458094555136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",57,FALSE,FALSE,NA,NA
"RT @litfestkol: Launch of Bengali translation of @ShashiTharoor's The Great Indian Novel. With translator Jhimli Mukherjee Pandey and Presi…",FALSE,0,NA,2020-02-08 12:53:08,FALSE,NA,"1226126820417761285",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",28,TRUE,FALSE,NA,NA
"RT @litfestkol: Disorder, Darkness… and the Tharoor Way: @ShashiTharoor in conversation with @samhita26 of @allcapcomm at #LitFestKol2020 h…",FALSE,0,NA,2020-02-08 12:52:50,FALSE,NA,"1226126742147846146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",24,TRUE,FALSE,NA,NA
"RT @litfestkol: Best-selling author of 20 books, Dr @ShashiTharoor, takes the stage at #LitFestKol2020 https://t.co/hKMIkeWLVO",FALSE,0,NA,2020-02-08 12:52:34,FALSE,NA,"1226126674179178501",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",26,TRUE,FALSE,NA,NA
"RT @litfestkol: We Are Who We Elect: @ShashiTharoor, Ashis Nandy and @senaparna, in conversation with @sujatakolkata. Session partner: #Cit…",FALSE,0,NA,2020-02-08 12:51:55,FALSE,NA,"1226126510181863424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",26,TRUE,FALSE,NA,NA
"RT @FoundationPK: Witness the launch of Dr. @ShashiTharoor's new book as he goes live in #Kollata today. 
Click here to watch the session…",FALSE,0,NA,2020-02-08 09:14:09,FALSE,NA,"1226071707581992960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",25,TRUE,FALSE,NA,NA
"RT @FoundationPK: Launch of Dr. @ShashiTharoor’s Book, ‘The New World Disorder’ today at #Kolkata. @allcapcomm https://t.co/GONy7ZLMWP",FALSE,0,NA,2020-02-08 08:45:54,FALSE,NA,"1226064600442912768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",28,TRUE,FALSE,NA,NA
"RT @JayasreeVijayan: When fire and brimstone rain down, little captures the force of nature better than the home-grown admonition: “Baitho,…",FALSE,0,NA,2020-02-08 08:44:36,FALSE,NA,"1226064273429815297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",76,TRUE,FALSE,NA,NA
"When @narendramodi reminded me that I was a son-in-law of Kashmir, I should have reminded him that I have a daughte… https://t.co/Vx8YzasdBR",FALSE,12805,NA,2020-02-08 06:25:11,TRUE,NA,"1226029185681911808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1788,FALSE,FALSE,NA,NA
"Listening to the Delhi campaigns of the last couple of weeks: @AamAadmiParty is right about @BJP4India &amp; BJP is rig… https://t.co/6hd7iQbckc",FALSE,976,NA,2020-02-08 05:46:27,TRUE,NA,"1226019441072173056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",218,FALSE,FALSE,NA,NA
"Listening to the Delhi campaigns of the last couple of weeks: @AamAadmiParty is right about @BJP4India &amp; BJP is rig… https://t.co/Nf0CFbKlsL",FALSE,6787,NA,2020-02-08 05:32:19,TRUE,NA,"1226015884499505152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",907,FALSE,FALSE,NA,NA
"11.30 today at Bengal Club Hall. All welcome!! https://t.co/8HtX72EPqA",FALSE,227,NA,2020-02-08 05:27:21,FALSE,NA,"1226014634311704577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",39,FALSE,FALSE,NA,NA
"""Dr Tharoor’s pictures with women are shared online often. I’ve felt bad about him being trolled as a ‘womaniser’ m… https://t.co/bsbXzZjfXO",FALSE,1718,NA,2020-02-08 05:17:12,TRUE,NA,"1226012077715673089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",345,FALSE,FALSE,NA,NA
"RT @JayasreeVijayan: @RJ_Purkhaa 
and @ShashiTharoor  Social Media Trolling: "" Trolls Who Used my Photo With Dr.Tharoor as a Meme – Back Of…",FALSE,0,NA,2020-02-08 05:15:02,FALSE,NA,"1226011532368044039",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",132,TRUE,FALSE,NA,NA
"On my way! Come to the Bengal Club Hall now for my talk on #TheNewWorldDisorder &amp; interaction on whatever else you… https://t.co/KAqC6brHvH",FALSE,159,NA,2020-02-08 05:14:40,TRUE,NA,"1226011442563780609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",31,FALSE,FALSE,NA,NA
"@Luv_Datta @MATTSMATTS Never even been tempted. I tried a cigar once at the famous Copacabana Club in Havana, Cuba,… https://t.co/eP8aHuehic",FALSE,164,"Luv_Datta",2020-02-08 05:03:57,TRUE,"1225844072033579008","1226008744229605376","141153890","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",16,FALSE,FALSE,NA,NA
"RT @litfestkol: Disorder, Darkness... And The Tharoor Way.

Be there on Feb 8, 4.50pm, to hear @ShashiTharoor in conversation with Samhita…",FALSE,0,NA,2020-02-08 05:01:37,FALSE,NA,"1226008158889369601",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",14,TRUE,FALSE,NA,NA
"Looking forward to these two events in my favourite Kolkata! Preceded by @FoundationPK at the Bengal Club, 11.30 am… https://t.co/Y14ylc8wmg",FALSE,143,NA,2020-02-08 05:01:00,TRUE,NA,"1226008003532525568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",28,FALSE,FALSE,NA,NA
"RT @TharoorIndian: For years, India was seen as a model for other countries in the developing world. Now, the ruling party’s divisive actio…",FALSE,0,NA,2020-02-07 19:09:08,FALSE,NA,"1225859055853293568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",63,TRUE,FALSE,NA,NA
"RT @TharoorIndian: The commitment, passion and sincerity of @ShashiTharoor to safeguard the true ethos of India motivates us to commit ours…",FALSE,0,NA,2020-02-07 19:08:52,FALSE,NA,"1225858987922341888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",28,TRUE,FALSE,NA,NA
"Listen to the advice of a true friend of India, saying that internal developments in the country have strained Indo… https://t.co/R0UT5DJJIs",FALSE,391,NA,2020-02-07 19:07:37,TRUE,NA,"1225858671986429952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",89,FALSE,FALSE,NA,NA
"Sometimes the most profound truths can be told in the simplest of language with the simplest but sharpest ideas. He… https://t.co/D68P1D0YUh",FALSE,587,NA,2020-02-07 18:58:49,TRUE,NA,"1225856456521437185",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",133,FALSE,FALSE,NA,NA
"@MATTSMATTS An air purifier (negative ioniser). Delhi’s air is pretty unbreathable. I don’t need it in Thiruvananthapuram.",FALSE,792,"MATTSMATTS",2020-02-07 17:57:25,FALSE,"1225682409317748738","1225841005913501696","47379666","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",42,FALSE,FALSE,NA,NA
"RT @mazhar_jafri: <U+0915><U+093E><U+0902><U+0917><U+094D><U+0930><U+0947><U+0938> <U+0938><U+093E><U+0902><U+0938><U+0926> @manickamtagore <U+0928><U+0947> <U+092C><U+0940><U+091C><U+0947><U+092A><U+0940> <U+0938><U+093E><U+0902><U+0938><U+0926><U+094B><U+0902> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0932><U+094B><U+0915><U+0938><U+092D><U+093E> <U+0938><U+094D><U+092A><U+0940><U+0915><U+0930> <U+0915><U+094B> <U+0938><U+094C><U+0902><U+092A><U+0940> <U+0936><U+093F><U+0915><U+093E><U+092F><U+0924>, CCTV footage <U+0926><U+0947><U+0916><U+0915><U+0930> <U+0924><U+0941><U+0930><U+0902><U+0924> <U+0915><U+093E><U+0930><U+094D><U+092F><U+0935><U+093E>…",FALSE,0,NA,2020-02-07 15:51:04,FALSE,NA,"1225809207590445057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",77,TRUE,FALSE,NA,NA
